parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder,8,1,0,1,0.875,0.25,0,0.25,0.0
com.google.zxing.oned.OneDimensionalCodeWriter,6,19,0,19,0.868421052631579,0.26315789473684204,0.7485380116959064,0.6666666666666666,0.13132245819226424
com.google.zxing.common.StringUtils,2,12,12,0,0.5,1.0,0.0,1.0,0.0
com.google.zxing.pdf417.PDF417Common,4,11,5,6,0.38636363636363635,0.7727272727272727,0.5454545454545454,0.75,0.31611570247933884
com.google.zxing.common.detector.WhiteRectangleDetector,6,54,0,54,0.9876543209876543,0.024691358024691468,0.07267645003494061,0.3333333333333333,0.0005981600825921065
com.google.zxing.oned.rss.expanded.decoders.AI01decoder,4,38,1,37,0.9671052631578947,0.06578947368421062,0.15220483641536275,0.75,0.0075101070599685685
com.google.zxing.pdf417.decoder.PDF417CodewordDecoder,6,6,0,6,0.8333333333333334,0.33333333333333326,0.0,0.3333333333333333,0.0
com.google.zxing.common.detector.MathUtils,5,111,55,56,0.4648648648648649,0.9297297297297298,0.63996723996724,1.0,0.5949965690506231
com.google.zxing.oned.rss.expanded.decoders.AbstractExpandedDecoder,4,57,0,57,0.9035087719298246,0.1929824561403508,0.4956140350877193,0.75,0.07173361034164355
com.google.zxing.datamatrix.decoder.Decoder,4,49,0,49,0.6020408163265306,0.7959183673469388,0.4931972789115646,0.75,0.294408579758434
com.google.zxing.oned.rss.RSSUtils,3,89,0,89,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,0.0
com.google.zxing.qrcode.detector.Detector,14,33,0,33,0.37012987012987014,0.7402597402597403,0.5170454545454546,0.42857142857142855,0.1640348288075561
com.google.zxing.datamatrix.encoder.ASCIIEncoder,4,21,0,21,0.7976190476190477,0.40476190476190466,0.32380952380952377,0.5,0.06553287981859408
com.google.zxing.common.reedsolomon.GenericGFPoly,12,83,0,83,0.7419678714859438,0.5160642570281124,0.6144578313253012,0.5,0.15854986209899838
com.google.zxing.aztec.encoder.BinaryShiftToken,3,15,9,6,0.4666666666666667,0.9333333333333333,0.5142857142857142,1.0,0.48
com.google.zxing.client.result.URLTOResultParser,2,25,25,0,0.5,1.0,0.07999999999999996,1.0,0.07999999999999996
com.google.zxing.oned.rss.expanded.decoders.AI013103decoder,3,10,1,9,0.9333333333333333,0.1333333333333333,0.19999999999999996,0.6666666666666666,0.017777777777777767
com.google.zxing.qrcode.decoder.DataMask,6,46,0,46,0.5072463768115942,0.9855072463768115,0.04347826086956519,0.5,0.02142407057340893
com.google.zxing.Dimension,6,1,0,1,0.5,1.0,0,0.3333333333333333,0.0
com.google.zxing.oned.EANManufacturerOrgSupport,4,50,37,13,0.445,0.89,0.39265306122448984,0.5,0.17473061224489797
com.google.zxing.client.result.EmailDoCoMoResultParser,3,68,28,40,0.5294117647058824,0.9411764705882353,0.5087796312554873,1.0,0.47885141765222333
com.google.zxing.oned.Code128Reader,4,54,5,49,0.9166666666666666,0.16666666666666674,0.26764500349406006,0.75,0.03345562543675752
com.google.zxing.datamatrix.encoder.ErrorCorrection,4,4,0,4,0.75,0.5,0.0,0.5,0.0
com.google.zxing.pdf417.decoder.DetectionResultRowIndicatorColumn,9,11,0,11,0.5252525252525253,0.9494949494949494,0.5454545454545454,0.3333333333333333,0.17263544536271805
com.google.zxing.client.result.WifiParsedResult,7,4,0,4,0.5714285714285714,0.8571428571428572,0.0,0.2857142857142857,0.0
com.google.zxing.oned.rss.expanded.decoders.FieldParser,4,28,1,27,0.5892857142857143,0.8214285714285714,0.5767195767195767,1.0,0.4737339380196523
com.google.zxing.common.CharacterSetECI,8,7,1,6,0.30357142857142855,0.6071428571428571,0.5238095238095238,0.5,0.15901360544217685
com.google.zxing.qrcode.decoder.Decoder,7,50,3,47,0.5114285714285715,0.9771428571428571,0.4089795918367347,0.7142857142857143,0.28545106205747606
com.google.zxing.common.reedsolomon.GenericGF,24,83,0,83,0.7339357429718876,0.5321285140562249,0.7901851307669703,0.375,0.15768001479913185
com.google.zxing.qrcode.decoder.FormatInformation,8,49,8,41,0.6454081632653061,0.7091836734693877,0.37755102040816324,0.625,0.16734563723448562
com.google.zxing.client.result.ProductResultParser,2,17,17,0,0.5,1.0,0.11764705882352944,1.0,0.11764705882352944
